"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"06/01/2017";"1400";"32,6";"33,0";"31,2";"43,0";"50,0";"41,0";"18,4";"19,9";"17,8";"1014,8";"1015,2";"1014,8";"3,8";"7,0";"9,0";"3029,60";"0,0"
"06/01/2017";"1500";"33,5";"33,7";"32,6";"41,0";"44,0";"40,0";"18,5";"19,1";"18,0";"1014,1";"1014,8";"1014,0";"3,6";"9,0";"9,3";"3961,80";"0,0"
"06/01/2017";"1600";"32,8";"34,0";"32,5";"47,0";"49,0";"41,0";"20,1";"21,0";"18,7";"1013,6";"1014,1";"1013,6";"3,8";"38,0";"9,1";"3750,50";"0,0"
"06/01/2017";"1700";"32,2";"33,1";"32,1";"44,0";"48,0";"44,0";"18,5";"20,4";"18,5";"1013,1";"1013,6";"1013,0";"4,5";"38,0";"10,5";"3481,30";"0,0"
"06/01/2017";"1800";"31,5";"32,4";"31,5";"47,0";"48,0";"43,0";"18,9";"19,1";"18,0";"1012,3";"1013,1";"1012,3";"4,1";"25,0";"10,8";"2959,90";"0,0"
"06/01/2017";"1900";"30,7";"31,6";"30,7";"45,0";"47,0";"43,0";"17,4";"18,8";"17,4";"1012,2";"1012,5";"1012,1";"4,3";"30,0";"11,5";"2253,70";"0,0"
"06/01/2017";"2000";"29,8";"30,9";"29,8";"48,0";"48,0";"45,0";"17,6";"17,9";"17,3";"1012,4";"1012,4";"1012,2";"4,3";"32,0";"10,2";"1396,50";"0,0"
"06/01/2017";"2100";"28,3";"29,8";"28,3";"62,0";"62,0";"48,0";"20,2";"20,3";"17,6";"1012,8";"1012,8";"1012,3";"3,2";"25,0";"9,6";"352,70";"0,0"
"06/01/2017";"2200";"27,3";"28,3";"27,3";"73,0";"73,0";"61,0";"21,9";"21,9";"20,1";"1013,9";"1014,0";"1012,8";"2,7";"14,0";"9,7";"6,30";"0,0"
"06/01/2017";"2300";"26,7";"27,3";"26,7";"74,0";"74,0";"73,0";"21,6";"22,0";"21,6";"1013,8";"1014,0";"1013,7";"2,9";"16,0";"9,6";"";"0,0"
"07/01/2017";"0000";"25,9";"26,7";"25,9";"77,0";"78,0";"73,0";"21,6";"21,9";"21,5";"1014,7";"1014,8";"1013,8";"2,2";"323,0";"9,3";"";"0,0"
"07/01/2017";"0100";"25,9";"26,0";"25,9";"75,0";"77,0";"75,0";"21,1";"21,6";"21,1";"1015,8";"1015,8";"1014,7";"1,5";"350,0";"6,1";"";"0,0"
"07/01/2017";"0200";"26,1";"26,1";"25,8";"73,0";"75,0";"73,0";"20,9";"21,1";"20,9";"1015,6";"1015,9";"1015,6";"2,3";"358,0";"5,9";"";"0,0"
"07/01/2017";"0300";"25,7";"26,1";"25,7";"75,0";"75,0";"72,0";"20,9";"21,1";"20,7";"1015,0";"1015,6";"1015,0";"1,9";"347,0";"6,6";"";"0,0"
"07/01/2017";"0400";"25,6";"25,7";"25,6";"76,0";"77,0";"75,0";"21,0";"21,2";"20,9";"1014,6";"1015,0";"1014,6";"1,7";"360,0";"7,1";"";"0,0"
"07/01/2017";"0500";"25,4";"25,6";"25,4";"75,0";"76,0";"74,0";"20,6";"21,1";"20,6";"1014,5";"1014,7";"1014,5";"1,9";"349,0";"5,4";"";"0,0"
"07/01/2017";"0600";"25,0";"25,4";"25,0";"79,0";"79,0";"75,0";"21,1";"21,2";"20,6";"1014,1";"1014,5";"1014,1";"1,4";"356,0";"4,6";"";"0,0"
"07/01/2017";"0700";"24,5";"25,0";"24,5";"79,0";"81,0";"79,0";"20,7";"21,2";"20,7";"1014,4";"1014,4";"1014,0";"1,2";"324,0";"4,0";"";"0,0"
"07/01/2017";"0800";"23,7";"24,5";"23,7";"85,0";"85,0";"79,0";"21,0";"21,1";"20,8";"1014,6";"1014,6";"1014,3";"0,9";"344,0";"2,5";"";"0,0"
"07/01/2017";"0900";"25,0";"25,0";"23,7";"75,0";"85,0";"75,0";"20,3";"21,1";"20,3";"1015,3";"1015,3";"1014,6";"1,5";"326,0";"3,6";"125,90";"0,0"
"07/01/2017";"1000";"26,9";"26,9";"25,0";"60,0";"75,0";"60,0";"18,5";"20,3";"18,4";"1016,0";"1016,0";"1015,3";"2,5";"318,0";"5,8";"887,50";"0,0"
"07/01/2017";"1100";"28,7";"28,7";"26,9";"51,0";"61,0";"51,0";"17,5";"18,9";"17,4";"1016,2";"1016,2";"1016,0";"2,5";"326,0";"6,5";"1767,00";"0,0"
"07/01/2017";"1200";"30,3";"30,3";"28,6";"42,0";"52,0";"41,0";"15,8";"17,9";"15,8";"1016,7";"1016,8";"1016,2";"2,8";"5,0";"6,8";"2557,00";"0,0"
"07/01/2017";"1300";"32,0";"32,0";"30,3";"43,0";"44,0";"39,0";"17,9";"17,9";"14,9";"1016,5";"1016,9";"1016,5";"3,0";"1,0";"7,8";"3216,10";"0,0"
"07/01/2017";"1400";"33,0";"33,0";"32,0";"39,0";"43,0";"37,0";"17,0";"18,2";"16,2";"1016,1";"1016,6";"1016,1";"3,0";"354,0";"8,3";"3650,60";"0,0"
"07/01/2017";"1500";"33,8";"34,1";"33,0";"36,0";"39,0";"34,0";"16,5";"17,3";"15,7";"1015,1";"1016,2";"1015,1";"2,9";"359,0";"8,4";"3903,20";"0,0"
"07/01/2017";"1600";"32,5";"34,3";"32,4";"43,0";"45,0";"35,0";"18,4";"18,9";"16,4";"1014,8";"1015,2";"1014,8";"4,3";"48,0";"10,1";"3853,30";"0,0"
"07/01/2017";"1700";"31,9";"32,7";"31,9";"48,0";"49,0";"42,0";"19,7";"19,8";"18,2";"1014,3";"1014,8";"1014,3";"4,5";"44,0";"10,4";"3540,70";"0,0"
"07/01/2017";"1800";"30,9";"32,3";"30,7";"48,0";"54,0";"47,0";"18,7";"21,1";"18,5";"1013,9";"1014,3";"1013,9";"4,1";"52,0";"10,4";"3012,40";"0,0"
"07/01/2017";"1900";"30,3";"31,0";"30,3";"49,0";"50,0";"45,0";"18,4";"19,2";"17,6";"1013,6";"1014,0";"1013,6";"4,6";"35,0";"10,7";"2299,30";"0,0"
"07/01/2017";"2000";"29,1";"30,5";"29,1";"56,0";"56,0";"49,0";"19,4";"19,6";"18,3";"1013,4";"1013,6";"1013,3";"3,9";"33,0";"11,1";"1443,30";"0,0"
"07/01/2017";"2100";"27,9";"29,1";"27,9";"63,0";"63,0";"55,0";"20,1";"20,3";"19,1";"1013,5";"1013,6";"1013,3";"3,5";"24,0";"9,8";"375,00";"0,0"
"07/01/2017";"2200";"26,8";"27,9";"26,8";"67,0";"67,0";"63,0";"20,1";"20,4";"20,1";"1014,5";"1014,5";"1013,5";"2,2";"4,0";"9,4";"13,30";"0,0"
"07/01/2017";"2300";"26,1";"26,8";"26,1";"73,0";"73,0";"67,0";"20,8";"20,8";"20,1";"1015,1";"1015,1";"1014,5";"1,4";"328,0";"6,6";"";"0,0"
"08/01/2017";"0000";"25,4";"26,1";"25,3";"80,0";"80,0";"73,0";"21,6";"21,6";"20,8";"1016,0";"1016,0";"1015,0";"1,0";"270,0";"3,7";"";"0,0"
"08/01/2017";"0100";"26,0";"26,1";"25,4";"74,0";"80,0";"73,0";"21,1";"21,7";"20,7";"1016,4";"1016,6";"1016,0";"1,6";"339,0";"5,4";"";"0,0"
"08/01/2017";"0200";"26,2";"26,3";"25,9";"75,0";"78,0";"74,0";"21,4";"21,9";"21,2";"1016,5";"1016,6";"1016,4";"1,5";"350,0";"5,0";"";"0,0"
"08/01/2017";"0300";"25,4";"26,2";"25,4";"76,0";"76,0";"75,0";"20,9";"21,4";"20,9";"1015,7";"1016,5";"1015,7";"1,3";"340,0";"5,8";"";"0,0"
"08/01/2017";"0400";"25,1";"25,4";"25,0";"77,0";"78,0";"76,0";"20,8";"21,0";"20,8";"1015,4";"1015,7";"1015,4";"2,0";"337,0";"4,4";"";"0,0"
"08/01/2017";"0500";"24,9";"25,1";"24,7";"76,0";"78,0";"76,0";"20,4";"20,8";"20,4";"1014,8";"1015,4";"1014,8";"1,7";"337,0";"5,6";"";"0,0"
"08/01/2017";"0600";"24,5";"25,0";"24,5";"76,0";"77,0";"75,0";"20,1";"20,4";"20,1";"1014,7";"1014,8";"1014,6";"0,9";"350,0";"4,8";"";"0,0"
"08/01/2017";"0700";"24,2";"24,5";"24,2";"79,0";"79,0";"76,0";"20,2";"20,3";"20,1";"1014,7";"1014,8";"1014,6";"1,3";"311,0";"3,8";"";"0,0"
"08/01/2017";"0800";"23,0";"24,1";"23,0";"83,0";"83,0";"79,0";"19,9";"20,5";"19,9";"1015,0";"1015,0";"1014,7";"0,4";"1,0";"3,3";"";"0,0"
"08/01/2017";"0900";"23,7";"23,7";"22,6";"76,0";"85,0";"76,0";"19,3";"20,1";"19,3";"1015,5";"1015,5";"1015,0";"0,6";"314,0";"2,4";"111,50";"0,0"
"08/01/2017";"1000";"26,9";"27,0";"23,7";"60,0";"76,0";"59,0";"18,5";"19,2";"18,3";"1015,4";"1015,6";"1015,3";"2,0";"332,0";"4,5";"879,10";"0,0"
"08/01/2017";"1100";"28,8";"28,8";"26,9";"52,0";"60,0";"51,0";"17,9";"19,0";"17,7";"1015,2";"1015,5";"1015,2";"2,5";"356,0";"5,8";"1756,00";"0,0"
"08/01/2017";"1200";"30,4";"30,4";"28,7";"48,0";"54,0";"47,0";"18,1";"18,5";"17,5";"1015,0";"1015,4";"1015,0";"2,7";"340,0";"7,3";"2567,90";"0,0"
"08/01/2017";"1300";"31,5";"31,7";"30,2";"44,0";"49,0";"43,0";"18,0";"18,7";"17,5";"1014,3";"1015,0";"1014,3";"3,1";"357,0";"9,1";"3231,80";"0,0"
"08/01/2017";"1400";"31,9";"32,6";"31,4";"50,0";"50,0";"41,0";"20,0";"20,0";"17,6";"1014,0";"1014,4";"1013,9";"3,0";"22,0";"9,3";"3270,50";"0,0"
"08/01/2017";"1500";"31,7";"32,6";"31,7";"50,0";"51,0";"46,0";"20,0";"20,6";"19,4";"1013,3";"1014,0";"1013,3";"4,4";"45,0";"9,9";"3933,90";"0,0"
"08/01/2017";"1600";"32,0";"32,5";"31,6";"47,0";"51,0";"44,0";"19,1";"20,3";"18,8";"1012,4";"1013,4";"1012,4";"4,3";"51,0";"10,4";"3789,60";"0,0"
"08/01/2017";"1700";"31,7";"32,1";"31,3";"47,0";"51,0";"45,0";"19,0";"20,0";"18,9";"1011,8";"1012,4";"1011,8";"4,4";"46,0";"10,3";"3529,90";"0,0"
"08/01/2017";"1800";"31,2";"31,8";"30,8";"48,0";"51,0";"46,0";"18,9";"20,0";"18,7";"1011,1";"1011,9";"1011,0";"4,4";"37,0";"11,6";"2975,20";"0,0"
"08/01/2017";"1900";"30,6";"31,4";"30,5";"49,0";"52,0";"46,0";"18,8";"19,5";"18,3";"1010,9";"1011,1";"1010,8";"3,6";"37,0";"11,5";"2248,40";"0,0"
"08/01/2017";"2000";"28,9";"30,6";"28,9";"56,0";"56,0";"49,0";"19,3";"19,3";"18,4";"1011,2";"1011,2";"1010,9";"3,8";"42,0";"10,5";"1379,50";"0,0"
"08/01/2017";"2100";"27,7";"29,0";"27,7";"65,0";"65,0";"56,0";"20,6";"20,7";"19,4";"1011,6";"1011,6";"1011,2";"3,0";"27,0";"9,8";"321,90";"0,0"
"08/01/2017";"2200";"26,9";"27,7";"26,9";"69,0";"69,0";"65,0";"20,7";"20,9";"20,3";"1012,1";"1012,1";"1011,6";"3,0";"6,0";"9,9";"12,20";"0,0"
"08/01/2017";"2300";"26,0";"26,9";"26,0";"72,0";"72,0";"69,0";"20,6";"20,9";"20,5";"1013,2";"1013,2";"1012,1";"1,9";"305,0";"8,7";"";"0,0"
"09/01/2017";"0000";"25,5";"26,0";"25,5";"73,0";"74,0";"72,0";"20,2";"20,7";"20,2";"1014,1";"1014,1";"1013,1";"1,9";"332,0";"4,6";"";"0,0"
"09/01/2017";"0100";"25,6";"25,7";"25,5";"72,0";"73,0";"72,0";"20,3";"20,3";"20,1";"1014,3";"1014,4";"1014,1";"2,0";"351,0";"5,0";"";"0,0"
"09/01/2017";"0200";"25,6";"25,7";"25,5";"73,0";"74,0";"72,0";"20,4";"20,6";"20,4";"1014,1";"1014,3";"1014,1";"2,4";"336,0";"6,5";"";"0,0"
"09/01/2017";"0300";"25,7";"25,8";"25,6";"73,0";"73,0";"72,0";"20,5";"20,5";"20,3";"1013,7";"1014,1";"1013,7";"2,2";"338,0";"6,6";"";"0,0"
"09/01/2017";"0400";"25,7";"25,8";"25,6";"73,0";"74,0";"73,0";"20,6";"20,7";"20,6";"1013,0";"1013,7";"1013,0";"2,3";"344,0";"6,6";"";"0,0"
"09/01/2017";"0500";"25,4";"25,8";"25,4";"74,0";"74,0";"73,0";"20,4";"20,7";"20,3";"1012,4";"1013,0";"1012,4";"2,2";"342,0";"7,1";"";"0,0"
"09/01/2017";"0600";"24,9";"25,4";"24,9";"75,0";"75,0";"72,0";"20,1";"20,4";"19,8";"1012,5";"1012,5";"1012,4";"1,9";"331,0";"7,4";"";"0,0"
"09/01/2017";"0700";"24,6";"24,9";"24,5";"76,0";"77,0";"74,0";"20,0";"20,2";"19,8";"1012,8";"1012,8";"1012,5";"1,3";"326,0";"4,9";"";"0,0"
"09/01/2017";"0800";"24,6";"24,7";"24,5";"75,0";"76,0";"73,0";"19,8";"20,0";"19,6";"1012,9";"1013,0";"1012,6";"1,7";"329,0";"4,5";"";"0,0"
"09/01/2017";"0900";"25,1";"25,1";"24,1";"74,0";"79,0";"74,0";"20,1";"20,4";"19,8";"1013,6";"1013,6";"1012,9";"1,6";"314,0";"4,0";"116,40";"0,0"
"09/01/2017";"1000";"27,4";"27,4";"25,1";"58,0";"74,0";"58,0";"18,3";"20,2";"18,3";"1013,9";"1014,0";"1013,6";"2,0";"337,0";"5,4";"819,40";"0,0"
"09/01/2017";"1100";"28,9";"29,0";"27,4";"51,0";"58,0";"50,0";"17,8";"18,7";"17,5";"1014,0";"1014,1";"1013,8";"3,0";"321,0";"6,6";"1759,50";"0,0"
"09/01/2017";"1200";"30,1";"30,2";"28,9";"48,0";"54,0";"47,0";"17,7";"19,2";"17,5";"1013,7";"1014,1";"1013,6";"3,1";"11,0";"8,7";"2566,10";"0,0"
"09/01/2017";"1300";"31,6";"31,6";"29,9";"42,0";"50,0";"41,0";"17,2";"19,1";"16,6";"1013,6";"1013,7";"1013,4";"3,3";"360,0";"8,8";"3225,00";"0,0"
"09/01/2017";"1400";"33,0";"33,1";"31,6";"35,0";"42,0";"34,0";"15,6";"17,2";"15,2";"1012,8";"1013,6";"1012,7";"3,7";"15,0";"8,8";"3679,80";"0,0"
"09/01/2017";"1500";"32,3";"34,1";"32,3";"47,0";"47,0";"33,0";"19,6";"19,8";"15,2";"1012,2";"1012,8";"1012,2";"4,4";"52,0";"9,7";"3744,80";"0,0"
"09/01/2017";"1600";"32,3";"32,6";"31,8";"47,0";"49,0";"45,0";"19,6";"20,1";"19,1";"1011,4";"1012,3";"1011,4";"4,3";"47,0";"10,4";"3837,40";"0,0"
"09/01/2017";"1700";"32,0";"32,4";"31,3";"46,0";"51,0";"45,0";"19,0";"20,1";"18,7";"1010,6";"1011,5";"1010,5";"4,7";"40,0";"10,8";"3509,90";"0,0"
"09/01/2017";"1800";"31,7";"32,3";"31,7";"45,0";"47,0";"41,0";"18,3";"19,1";"17,5";"1010,0";"1010,6";"1009,9";"4,3";"43,0";"10,9";"3004,50";"0,0"
"09/01/2017";"1900";"30,8";"31,7";"30,5";"47,0";"50,0";"45,0";"18,2";"19,1";"18,2";"1009,5";"1010,0";"1009,4";"3,5";"42,0";"10,6";"2278,10";"0,0"
"09/01/2017";"2000";"29,2";"30,8";"29,2";"57,0";"57,0";"47,0";"19,7";"19,9";"17,8";"1009,3";"1009,5";"1009,3";"4,1";"28,0";"11,1";"1409,80";"0,0"
"09/01/2017";"2100";"27,5";"29,2";"27,5";"64,0";"64,0";"57,0";"20,0";"20,4";"19,5";"1009,9";"1009,9";"1009,3";"4,6";"23,0";"13,1";"376,90";"0,0"
"09/01/2017";"2200";"26,7";"27,5";"26,7";"71,0";"71,0";"64,0";"20,9";"20,9";"20,0";"1011,2";"1011,2";"1009,8";"2,0";"338,0";"13,1";"13,30";"0,0"
"09/01/2017";"2300";"26,3";"26,7";"26,3";"70,0";"72,0";"70,0";"20,5";"21,1";"20,5";"1011,6";"1011,6";"1011,1";"1,8";"360,0";"5,6";"";"0,0"
"10/01/2017";"0000";"26,2";"26,3";"26,1";"66,0";"71,0";"66,0";"19,3";"20,5";"19,3";"1012,2";"1012,2";"1011,5";"3,1";"7,0";"8,2";"";"0,0"
"10/01/2017";"0100";"26,2";"26,3";"26,2";"71,0";"71,0";"66,0";"20,6";"20,7";"19,3";"1012,5";"1012,5";"1012,2";"2,3";"353,0";"8,2";"";"0,0"
"10/01/2017";"0200";"26,1";"26,2";"26,1";"70,0";"72,0";"70,0";"20,3";"20,8";"20,3";"1012,5";"1012,6";"1012,4";"3,0";"347,0";"8,9";"";"0,0"
"10/01/2017";"0300";"25,9";"26,1";"25,9";"70,0";"71,0";"69,0";"20,1";"20,3";"19,9";"1012,1";"1012,5";"1012,1";"2,2";"347,0";"8,5";"";"0,0"
"10/01/2017";"0400";"25,5";"26,0";"25,5";"69,0";"71,0";"68,0";"19,4";"20,2";"19,3";"1011,5";"1012,2";"1011,5";"1,6";"338,0";"5,6";"";"0,0"
"10/01/2017";"0500";"25,7";"25,7";"25,4";"68,0";"72,0";"68,0";"19,4";"20,0";"19,4";"1011,0";"1011,5";"1010,9";"2,3";"326,0";"5,6";"";"0,0"
"10/01/2017";"0600";"25,5";"25,7";"25,5";"68,0";"68,0";"67,0";"19,2";"19,4";"18,9";"1010,6";"1011,0";"1010,6";"2,2";"323,0";"6,2";"";"0,0"
"10/01/2017";"0700";"25,2";"25,5";"25,2";"66,0";"69,0";"66,0";"18,3";"19,2";"18,3";"1010,6";"1010,7";"1010,3";"2,5";"331,0";"6,7";"";"0,0"
"10/01/2017";"0800";"25,3";"25,4";"25,2";"68,0";"69,0";"65,0";"19,0";"19,3";"18,2";"1011,3";"1011,3";"1010,6";"2,3";"320,0";"6,2";"";"0,0"
"10/01/2017";"0900";"25,3";"25,3";"25,2";"68,0";"69,0";"67,0";"18,8";"19,2";"18,7";"1011,5";"1011,7";"1011,3";"2,4";"326,0";"5,7";"76,90";"0,0"
"10/01/2017";"1000";"27,3";"27,3";"25,3";"59,0";"68,0";"59,0";"18,7";"19,1";"18,4";"1011,9";"1011,9";"1011,4";"3,6";"315,0";"7,6";"772,60";"0,0"
"10/01/2017";"1100";"29,2";"29,3";"27,3";"51,0";"61,0";"51,0";"18,1";"19,2";"18,1";"1011,7";"1012,0";"1011,7";"3,3";"321,0";"7,9";"1654,30";"0,0"
"10/01/2017";"1200";"31,5";"31,7";"29,2";"47,0";"51,0";"45,0";"18,8";"19,2";"17,7";"1011,6";"1011,8";"1011,5";"2,3";"341,0";"8,2";"2495,50";"0,0"
"10/01/2017";"1300";"32,5";"32,6";"31,1";"44,0";"49,0";"42,0";"18,6";"19,2";"18,1";"1011,3";"1011,6";"1011,3";"3,1";"360,0";"9,5";"3112,70";"0,0"
"10/01/2017";"1400";"33,4";"33,9";"32,2";"39,0";"45,0";"38,0";"17,6";"19,3";"17,6";"1010,6";"1011,3";"1010,6";"3,1";"358,0";"8,1";"3383,40";"0,0"
"10/01/2017";"1500";"34,0";"34,1";"33,0";"38,0";"42,0";"38,0";"17,8";"18,5";"17,4";"1010,1";"1010,7";"1010,1";"4,1";"8,0";"9,8";"3901,30";"0,0"
"10/01/2017";"1600";"32,6";"34,4";"32,6";"45,0";"46,0";"37,0";"19,3";"20,3";"17,3";"1009,5";"1010,2";"1009,5";"5,0";"46,0";"10,2";"3625,00";"0,0"
"10/01/2017";"1700";"32,2";"32,9";"31,8";"46,0";"47,0";"44,0";"19,2";"19,6";"18,9";"1009,1";"1009,5";"1009,0";"4,6";"40,0";"12,2";"3156,90";"0,0"
"10/01/2017";"1800";"32,0";"32,4";"31,6";"52,0";"53,0";"45,0";"20,8";"20,8";"18,9";"1008,4";"1009,2";"1008,4";"3,8";"32,0";"10,9";"2954,80";"0,0"
"10/01/2017";"1900";"30,3";"32,0";"30,3";"57,0";"57,0";"51,0";"20,9";"21,3";"20,7";"1008,3";"1008,6";"1008,2";"4,4";"19,0";"10,3";"2222,10";"0,0"
"10/01/2017";"2000";"29,0";"30,3";"29,0";"62,0";"62,0";"57,0";"21,1";"21,1";"20,7";"1008,0";"1008,3";"1007,8";"4,2";"23,0";"11,0";"1364,00";"0,0"
"10/01/2017";"2100";"27,8";"29,0";"27,8";"65,0";"65,0";"62,0";"20,6";"21,2";"20,6";"1008,7";"1008,7";"1007,9";"4,1";"24,0";"11,0";"390,60";"0,0"
"10/01/2017";"2200";"27,2";"27,8";"27,2";"68,0";"68,0";"65,0";"20,9";"21,0";"20,5";"1009,3";"1009,4";"1008,6";"2,8";"20,0";"11,2";"20,20";"0,0"
"10/01/2017";"2300";"26,9";"27,2";"26,9";"69,0";"70,0";"68,0";"20,7";"21,0";"20,7";"1010,2";"1010,2";"1009,3";"2,4";"13,0";"9,0";"";"0,0"
"11/01/2017";"0000";"26,5";"26,9";"26,5";"69,0";"69,0";"67,0";"20,4";"20,7";"20,2";"1011,2";"1011,2";"1010,2";"1,9";"354,0";"7,0";"";"0,0"
"11/01/2017";"0100";"26,4";"26,5";"26,2";"71,0";"71,0";"69,0";"20,8";"20,8";"20,3";"1012,0";"1012,1";"1011,2";"2,3";"354,0";"6,2";"";"0,0"
"11/01/2017";"0200";"26,4";"26,5";"26,4";"72,0";"73,0";"71,0";"21,0";"21,2";"20,8";"1012,1";"1012,3";"1012,0";"2,4";"2,0";"6,9";"";"0,0"
"11/01/2017";"0300";"26,1";"26,4";"26,1";"74,0";"74,0";"72,0";"21,2";"21,2";"20,8";"1011,8";"1012,1";"1011,8";"2,1";"346,0";"7,4";"";"0,0"
"11/01/2017";"0400";"26,3";"26,3";"26,1";"71,0";"74,0";"71,0";"20,7";"21,2";"20,6";"1011,5";"1011,8";"1011,4";"2,6";"355,0";"7,2";"";"0,0"
"11/01/2017";"0500";"26,3";"26,4";"26,3";"72,0";"72,0";"71,0";"20,9";"20,9";"20,7";"1010,8";"1011,5";"1010,8";"2,3";"5,0";"7,7";"";"0,0"
"11/01/2017";"0600";"26,2";"26,3";"26,2";"75,0";"75,0";"72,0";"21,4";"21,4";"20,9";"1010,8";"1010,9";"1010,6";"2,0";"6,0";"6,7";"";"0,0"
"11/01/2017";"0700";"25,9";"26,2";"25,8";"78,0";"79,0";"75,0";"21,8";"21,9";"21,4";"1011,1";"1011,1";"1010,8";"2,1";"9,0";"5,1";"";"0,0"
"11/01/2017";"0800";"25,6";"25,9";"25,6";"77,0";"78,0";"77,0";"21,2";"21,8";"21,2";"1011,5";"1011,5";"1011,1";"2,4";"19,0";"6,2";"";"0,0"
"11/01/2017";"0900";"25,8";"25,8";"25,5";"73,0";"77,0";"73,0";"20,6";"21,2";"20,5";"1012,0";"1012,0";"1011,5";"1,1";"354,0";"5,2";"86,50";"0,0"
"11/01/2017";"1000";"27,5";"27,5";"25,8";"59,0";"73,0";"59,0";"18,9";"20,6";"18,9";"1012,2";"1012,3";"1012,0";"2,3";"342,0";"5,3";"679,30";"0,0"
"11/01/2017";"1100";"29,4";"29,6";"27,5";"54,0";"61,0";"53,0";"19,1";"19,8";"18,8";"1012,4";"1012,4";"1012,2";"2,8";"323,0";"7,8";"1529,50";"0,0"
"11/01/2017";"1200";"30,8";"30,8";"29,3";"51,0";"56,0";"48,0";"19,5";"19,7";"18,7";"1012,4";"1012,4";"1012,2";"2,7";"342,0";"6,8";"2342,10";"0,0"
"11/01/2017";"1300";"32,3";"32,8";"30,8";"45,0";"51,0";"44,0";"19,0";"20,1";"18,8";"1012,2";"1012,4";"1012,2";"2,3";"340,0";"7,5";"2914,50";"0,0"
"11/01/2017";"1400";"32,6";"32,8";"31,7";"50,0";"50,0";"45,0";"20,9";"20,9";"18,6";"1011,8";"1012,2";"1011,7";"3,9";"31,0";"9,8";"2830,00";"0,0"
"11/01/2017";"1500";"32,1";"32,6";"31,6";"53,0";"56,0";"50,0";"21,3";"21,8";"20,6";"1011,3";"1011,8";"1011,3";"4,1";"42,0";"9,8";"3396,00";"0,0"
"11/01/2017";"1600";"32,4";"32,9";"31,9";"50,0";"54,0";"48,0";"20,8";"21,7";"20,5";"1010,8";"1011,4";"1010,8";"4,7";"45,0";"9,6";"3613,70";"0,0"
"11/01/2017";"1700";"31,9";"32,9";"31,9";"51,0";"53,0";"49,0";"20,4";"21,3";"20,4";"1010,2";"1010,8";"1010,1";"4,8";"33,0";"10,5";"3384,40";"0,0"
"11/01/2017";"1800";"31,4";"32,5";"31,4";"53,0";"53,0";"49,0";"20,6";"20,7";"20,3";"1009,1";"1010,2";"1009,1";"4,4";"44,0";"11,1";"2893,50";"0,0"
"11/01/2017";"1900";"30,8";"31,6";"30,6";"57,0";"58,0";"52,0";"21,4";"21,6";"20,4";"1008,5";"1009,1";"1008,4";"3,3";"22,0";"10,4";"2193,90";"0,0"
"11/01/2017";"2000";"29,3";"30,9";"29,3";"62,0";"62,0";"56,0";"21,3";"21,6";"21,1";"1008,3";"1008,5";"1008,2";"3,9";"38,0";"10,0";"1362,00";"0,0"
"11/01/2017";"2100";"28,2";"29,3";"28,2";"68,0";"68,0";"62,0";"21,6";"21,6";"21,1";"1008,6";"1008,7";"1008,2";"3,3";"26,0";"10,4";"372,50";"0,0"
"11/01/2017";"2200";"27,4";"28,2";"27,4";"71,0";"71,0";"68,0";"21,7";"21,9";"21,6";"1009,6";"1009,6";"1008,6";"2,8";"9,0";"9,9";"10,10";"0,0"
"11/01/2017";"2300";"27,0";"27,4";"27,0";"73,0";"73,0";"71,0";"21,7";"21,7";"21,6";"1010,3";"1010,3";"1009,6";"2,5";"360,0";"8,3";"";"0,0"
"12/01/2017";"0000";"26,7";"27,0";"26,6";"72,0";"73,0";"71,0";"21,1";"21,8";"21,1";"1010,8";"1010,9";"1010,2";"1,6";"9,0";"6,4";"";"0,0"
"12/01/2017";"0100";"26,5";"26,7";"26,4";"72,0";"73,0";"71,0";"20,9";"21,2";"20,9";"1011,5";"1011,5";"1010,8";"1,9";"352,0";"6,0";"";"0,0"
"12/01/2017";"0200";"26,3";"26,5";"26,3";"73,0";"73,0";"72,0";"21,2";"21,2";"20,9";"1011,5";"1011,6";"1011,4";"2,2";"343,0";"7,5";"";"0,0"
"12/01/2017";"0300";"26,4";"26,5";"26,3";"74,0";"75,0";"73,0";"21,5";"21,6";"21,2";"1011,3";"1011,6";"1011,3";"2,1";"2,0";"6,5";"";"0,0"
"12/01/2017";"0400";"26,4";"26,4";"26,4";"75,0";"76,0";"74,0";"21,6";"21,8";"21,5";"1012,0";"1012,0";"1011,2";"1,4";"346,0";"5,9";"";"0,0"
"12/01/2017";"0500";"26,3";"26,4";"26,3";"74,0";"76,0";"74,0";"21,4";"21,7";"21,3";"1012,0";"1012,1";"1011,8";"0,5";"129,0";"3,9";"";"0,0"
"12/01/2017";"0600";"25,9";"26,4";"25,9";"86,0";"86,0";"74,0";"23,3";"23,3";"21,4";"1011,8";"1012,1";"1011,8";"0,8";"269,0";"1,8";"";"3,2"
